,0,1,2,3,4,5,6,7,8,9,10,11,12,13,year
187,0.71,0.616,0.39799999999999996,120.385,-16.305999999999997,1.0,0.0,0.0344,0.225,0.0936,0.11599999999999999,0.0,417707.0,49.0,1991
188,0.8490000000000001,0.509,0.335,98.345,-10.47,1.0,7.0,0.00135,0.135,0.11800000000000001,0.11900000000000001,0.0,254520.0,45.0,1991
189,0.8170000000000001,0.433,0.6859999999999999,138.41299999999998,-10.065,1.0,9.0,0.0144,0.0008880000000000001,0.0469,0.12300000000000001,0.0,288373.0,44.0,1991
190,0.629,0.6970000000000001,0.8440000000000001,162.266,-11.293,1.0,6.0,0.00949,0.235,0.11800000000000001,0.0765,0.0,364347.0,43.0,1991
191,0.619,0.515,0.0715,192.72,-12.187999999999999,0.0,5.0,0.0527,0.000858,0.105,0.18100000000000002,1.0,381954.0,43.0,1991
192,0.807,0.377,0.63,87.22399999999999,-11.255999999999998,1.0,1.0,0.0143,0.0828,0.111,0.0585,0.0,266467.0,42.0,1991
193,0.5920000000000001,0.835,0.703,114.436,-8.475,1.0,7.0,0.0393,0.209,0.665,0.032,0.0,308427.0,63.0,1991
194,0.821,0.528,0.345,92.12799999999999,-11.749,0.0,4.0,0.11699999999999999,0.0702,0.0816,0.0463,0.0,249413.0,56.0,1991
195,0.677,0.83,0.8420000000000001,82.274,-6.604,0.0,6.0,0.0438,0.312,0.0766,0.0469,0.0,319000.0,55.0,1991
196,0.855,0.496,0.9470000000000001,95.494,-10.572000000000001,1.0,5.0,0.0778,0.451,0.12,0.0824,0.0,261827.0,49.0,1991
197,0.669,0.848,0.515,125.881,-9.412,0.0,4.0,5.2300000000000004e-05,0.9309999999999999,0.0943,0.05,0.0,218000.0,57.0,1991
198,0.494,0.35700000000000004,0.292,95.031,-17.063,1.0,1.0,0.13699999999999998,0.667,0.131,0.0343,0.0,205160.0,38.0,1991
199,0.523,0.706,0.345,119.693,-9.837,1.0,0.0,0.000796,0.313,0.11199999999999999,0.0465,0.0,490680.0,51.0,1991
200,0.35200000000000004,0.575,0.431,124.86399999999999,-14.853,1.0,8.0,0.0018100000000000002,0.687,0.14300000000000002,0.0445,0.0,405293.0,46.0,1991
201,0.66,0.541,0.547,104.99,-18.465999999999998,0.0,6.0,0.01,0.261,0.129,0.0405,0.0,267667.0,36.0,1991
202,0.7120000000000001,0.787,0.8640000000000001,117.839,-13.26,1.0,9.0,0.0149,0.0274,0.0788,0.0475,0.0,301440.0,33.0,1992
203,0.647,0.7979999999999999,0.706,100.631,-12.144,0.0,1.0,0.0498,0.00221,0.0722,0.0365,0.0,314133.0,52.0,1992
204,0.723,0.574,0.5579999999999999,102.98100000000001,-13.05,1.0,11.0,0.39799999999999996,0.9420000000000001,0.135,0.0644,0.0,463520.0,43.0,1992
205,0.765,0.726,0.314,117.26799999999999,-11.120999999999999,0.0,1.0,0.000199,0.935,0.10800000000000001,0.0459,0.0,434307.0,41.0,1992
206,0.594,0.865,0.344,117.34,-10.206,1.0,7.0,0.0502,0.41700000000000004,0.36700000000000005,0.068,0.0,365160.0,41.0,1992
207,0.716,0.31,0.436,125.691,-14.466,0.0,10.0,0.8759999999999999,0.935,0.131,0.0469,0.0,455000.0,39.0,1992
208,0.62,0.6559999999999999,0.0704,134.958,-14.831,1.0,11.0,0.805,0.9640000000000001,0.0775,0.0348,0.0,308720.0,40.0,1992
209,0.654,0.371,0.71,118.61,-15.097999999999999,0.0,10.0,0.0204,0.9229999999999999,0.10099999999999999,0.0907,0.0,329267.0,38.0,1992
210,0.461,0.9990000000000001,0.0188,124.915,-12.8,0.0,5.0,0.636,0.961,0.0825,0.24,0.0,363920.0,38.0,1992
211,0.51,0.505,0.318,114.53200000000001,-13.052999999999999,0.0,9.0,0.342,0.96,0.11699999999999999,0.0344,0.0,293752.0,55.0,1992
212,0.645,0.39299999999999996,0.441,101.757,-17.543,0.0,6.0,0.00903,0.89,0.364,0.043,0.0,323187.0,53.0,1992
213,0.765,0.486,0.303,119.319,-14.671,1.0,1.0,0.42,0.8759999999999999,0.332,0.0724,0.0,228053.0,47.0,1992
214,0.183,0.0896,0.0326,76.923,-27.54,1.0,2.0,0.9890000000000001,0.899,0.107,0.0486,0.0,77347.0,47.0,1992
215,0.599,0.406,0.326,134.762,-19.881,0.0,4.0,0.8220000000000001,0.9329999999999999,0.11199999999999999,0.0368,0.0,547133.0,47.0,1992
216,0.345,0.612,0.126,130.743,-14.163,0.0,0.0,0.455,0.956,0.0854,0.0416,0.0,293800.0,45.0,1992
217,0.226,0.40299999999999997,0.294,163.959,-16.024,0.0,5.0,0.0368,0.205,0.201,0.0445,0.0,265200.0,38.0,1992
218,0.617,0.872,0.504,111.458,-12.305,1.0,8.0,0.0158,0.11199999999999999,0.408,0.048,0.0,216271.0,37.0,1992
219,0.639,0.872,0.608,147.096,-10.968,1.0,9.0,0.00147,0.315,0.106,0.0555,0.0,298227.0,48.0,1992
220,0.289,0.7290000000000001,0.0499,163.113,-9.929,1.0,7.0,0.000499,0.395,0.128,0.11599999999999999,0.0,510587.0,53.0,1992
221,0.33899999999999997,0.861,0.31,152.394,-7.599,1.0,9.0,0.000302,0.789,0.096,0.0543,0.0,227173.0,51.0,1992
222,0.456,0.9209999999999999,0.565,166.645,-6.466,1.0,9.0,6.27e-05,0.6509999999999999,0.0649,0.0671,1.0,168293.0,50.0,1992
223,0.483,0.88,0.263,170.06099999999998,-6.914,1.0,5.0,0.000245,0.318,0.149,0.0968,0.0,197733.0,49.0,1992
224,0.226,0.982,0.23600000000000002,168.063,-5.193,1.0,2.0,0.00203,0.757,0.222,0.20600000000000002,1.0,265000.0,45.0,1992
225,0.263,0.965,0.138,180.63,-5.565,1.0,2.0,0.00040899999999999997,0.174,0.585,0.133,0.0,249200.0,44.0,1992
226,0.53,0.95,0.507,126.86,-10.552999999999999,1.0,6.0,0.000517,0.821,0.13,0.0423,0.0,355880.0,51.0,1992
227,0.195,0.139,0.035,58.638000000000005,-20.849,0.0,2.0,0.47600000000000003,0.706,0.0671,0.0381,0.0,218960.0,45.0,1992
228,0.43,0.295,0.159,74.014,-14.255,1.0,2.0,0.698,0.569,0.226,0.0283,0.0,278200.0,61.0,1992
229,0.871,0.647,0.273,119.585,-14.025,0.0,11.0,0.185,0.15,0.105,0.1,0.0,200151.0,49.0,1992
230,0.596,0.95,0.434,134.982,-12.759,1.0,6.0,0.0336,0.858,0.138,0.0462,0.0,432893.0,39.0,1993
231,0.7509999999999999,0.61,0.0375,125.23700000000001,-14.946,1.0,5.0,0.0139,0.9129999999999999,0.08900000000000001,0.043,0.0,480133.0,43.0,1993
232,0.154,0.115,0.0707,70.195,-25.371,0.0,1.0,0.20199999999999999,0.9309999999999999,0.0788,0.0361,0.0,135293.0,38.0,1993
233,0.47600000000000003,0.584,0.41700000000000004,88.02600000000001,-12.357000000000001,1.0,10.0,0.11900000000000001,0.0,0.27399999999999997,0.038,0.0,255467.0,63.0,1993
234,0.503,0.691,0.302,94.917,-13.0,0.0,6.0,0.0247,0.348,0.113,0.0461,0.0,434507.0,49.0,1993
235,0.562,0.813,0.23600000000000002,115.99600000000001,-11.235,1.0,8.0,0.0594,0.7709999999999999,0.145,0.0533,0.0,532560.0,48.0,1993
236,0.523,0.659,0.226,92.991,-12.884,0.0,4.0,0.0246,0.39,0.33299999999999996,0.0447,0.0,321493.0,46.0,1993
237,0.38,0.126,0.0353,104.917,-22.635,1.0,4.0,0.862,0.565,0.38,0.0331,0.0,167369.0,46.0,1993
238,0.531,0.682,0.37200000000000005,170.018,-14.591,0.0,3.0,0.1,0.000528,0.45299999999999996,0.064,0.0,369773.0,44.0,1993
239,0.7759999999999999,0.7190000000000001,0.596,121.98700000000001,-7.814,1.0,7.0,0.0054,0.9279999999999999,0.312,0.10099999999999999,0.0,657427.0,33.0,1993
240,0.711,0.298,0.217,172.453,-21.713,1.0,1.0,0.386,0.624,0.17300000000000001,0.0872,0.0,367493.0,38.0,1993
241,0.7140000000000001,0.374,0.444,87.936,-16.312,1.0,5.0,0.249,0.848,0.11800000000000001,0.0513,0.0,381240.0,39.0,1993
242,0.7829999999999999,0.41100000000000003,0.85,100.897,-19.590999999999998,0.0,8.0,0.0973,0.6970000000000001,0.0599,0.087,0.0,386267.0,47.0,1993
243,0.311,0.5820000000000001,0.578,184.679,-10.894,0.0,7.0,0.126,0.00542,0.12,0.0651,0.0,265760.0,39.0,1993
244,0.5770000000000001,0.7290000000000001,0.177,126.988,-14.376,0.0,11.0,0.0953,0.9279999999999999,0.184,0.0319,0.0,567107.0,56.0,1993
245,0.7070000000000001,0.48,0.217,107.00200000000001,-14.097999999999999,0.0,11.0,0.0112,0.9009999999999999,0.18600000000000003,0.0726,0.0,457000.0,36.0,1993
246,0.284,0.489,0.25,104.624,-14.847999999999999,1.0,6.0,0.00164,0.8170000000000001,0.11599999999999999,0.0352,0.0,447400.0,34.0,1993
247,0.812,0.7,0.735,105.57700000000001,-9.113,1.0,1.0,0.00808,0.0020399999999999997,0.0482,0.0658,0.0,261800.0,31.0,1993
248,0.385,0.6729999999999999,0.187,149.27200000000002,-8.182,1.0,2.0,0.000183,0.15,0.0699,0.0329,1.0,306853.0,67.0,1993
249,0.49,0.78,0.38799999999999996,108.13799999999999,-8.535,0.0,11.0,0.000288,0.0197,0.10800000000000001,0.131,0.0,296320.0,59.0,1993
250,0.359,0.797,0.473,171.52599999999998,-6.622999999999999,1.0,2.0,8.04e-05,0.805,0.278,0.0537,0.0,322017.0,53.0,1993
251,0.639,0.6809999999999999,0.371,129.09799999999998,-6.735,1.0,2.0,0.000698,0.198,0.11900000000000001,0.0334,1.0,331853.0,53.0,1993
252,0.373,0.698,0.278,139.431,-7.278,1.0,2.0,5.65e-05,0.8909999999999999,0.126,0.0348,0.0,433813.0,53.0,1993
253,0.42700000000000005,0.7140000000000001,0.239,113.603,-7.9670000000000005,1.0,9.0,0.000376,0.664,0.187,0.052000000000000005,0.0,362890.0,53.0,1993
254,0.41200000000000003,0.9420000000000001,0.21100000000000002,101.89200000000001,-7.566,1.0,7.0,1.3300000000000001e-05,0.28600000000000003,0.159,0.0708,0.0,294027.0,53.0,1993
255,0.34600000000000003,0.7929999999999999,0.653,155.946,-7.99,1.0,11.0,1.7199999999999998e-05,0.43799999999999994,0.39299999999999996,0.0412,1.0,330427.0,51.0,1993
256,0.42100000000000004,0.691,0.11900000000000001,142.9,-7.982,1.0,2.0,0.000166,0.604,0.0284,0.0558,0.0,467853.0,46.0,1993
257,0.341,0.27,0.0353,80.245,-18.953,1.0,5.0,0.21600000000000003,0.161,0.0766,0.379,0.0,947002.0,43.0,1993
258,0.598,0.532,0.0787,101.598,-19.601,0.0,1.0,0.0172,0.9329999999999999,0.0588,0.0391,0.0,424760.0,29.0,1993
259,0.619,0.0327,0.0785,102.884,-20.273,0.0,10.0,0.995,0.7120000000000001,0.0865,0.0371,0.0,447800.0,42.0,1994
260,0.49700000000000005,0.127,0.0402,134.90200000000002,-29.508000000000003,0.0,5.0,0.993,0.8590000000000001,0.147,0.051,0.0,440333.0,38.0,1994
261,0.278,0.0333,0.0477,72.045,-28.188000000000002,0.0,1.0,0.9940000000000001,0.981,0.0928,0.0341,0.0,531427.0,36.0,1994
262,0.35200000000000004,0.0562,0.15,80.156,-21.075,1.0,11.0,0.9940000000000001,0.894,0.0872,0.059000000000000004,0.0,394240.0,36.0,1994
263,0.16699999999999998,0.071,0.0613,143.315,-27.108,0.0,6.0,0.9109999999999999,0.855,0.107,0.040999999999999995,0.0,464293.0,58.0,1994
264,0.142,0.042,0.0427,141.164,-26.441,0.0,9.0,0.971,0.9129999999999999,0.052000000000000005,0.0432,0.0,255333.0,45.0,1994
265,0.6729999999999999,0.611,0.945,140.05100000000002,-12.634,1.0,1.0,0.546,0.898,0.102,0.0328,0.0,381107.0,41.0,1994
266,0.7440000000000001,0.87,0.693,122.985,-6.834,0.0,11.0,0.0367,0.0486,0.115,0.0483,0.0,688027.0,33.0,1994
267,0.836,0.9059999999999999,0.52,121.98700000000001,-6.595,0.0,11.0,0.0217,0.708,0.16399999999999998,0.0471,0.0,575853.0,38.0,1994
268,0.7559999999999999,0.46799999999999997,0.325,99.007,-11.698,0.0,4.0,0.00945,0.904,0.142,0.0455,0.0,464067.0,38.0,1994
269,0.8290000000000001,0.593,0.898,99.885,-10.187000000000001,0.0,5.0,0.0508,0.0060799999999999995,0.0713,0.0768,0.0,327907.0,34.0,1994
270,0.42700000000000005,0.40399999999999997,0.0803,217.92700000000002,-18.492,0.0,10.0,0.655,0.349,0.0863,0.0618,0.0,229067.0,49.0,1994
271,0.56,0.276,0.245,83.179,-17.552,0.0,9.0,0.396,0.863,0.105,0.0404,0.0,299960.0,44.0,1994
272,0.588,0.182,0.523,122.574,-16.192,0.0,9.0,0.337,0.294,0.0741,0.0567,0.0,253933.0,45.0,1994
273,0.609,0.305,0.326,90.042,-15.148,0.0,11.0,0.0264,0.623,0.366,0.0278,0.0,324640.0,44.0,1994
274,0.8009999999999999,0.536,0.667,141.06799999999998,-14.334000000000001,1.0,11.0,0.00545,0.183,0.204,0.22399999999999998,0.0,316440.0,55.0,1994
275,0.64,0.992,0.17,144.994,-6.974,0.0,5.0,0.0056700000000000006,0.802,0.16399999999999998,0.0523,0.0,377827.0,57.0,1994
276,0.667,0.998,0.32,149.012,-5.892,0.0,6.0,0.00144,0.423,0.301,0.065,0.0,387067.0,55.0,1994
277,0.649,0.9,0.22,126.98299999999999,-10.780999999999999,1.0,7.0,0.0105,0.9259999999999999,0.0911,0.0369,0.0,509304.0,49.0,1994
278,0.599,0.0486,0.369,91.211,-22.945,1.0,11.0,0.987,0.332,0.13,0.036000000000000004,0.0,239707.0,46.0,1994
279,0.207,0.304,0.0843,97.12299999999999,-19.516,1.0,2.0,0.42,0.364,0.35200000000000004,0.033,0.0,346693.0,44.0,1994
280,0.47100000000000003,0.363,0.172,157.834,-18.672,0.0,11.0,0.5379999999999999,0.784,0.10800000000000001,0.0359,0.0,327533.0,43.0,1994
281,0.10400000000000001,0.133,0.0298,78.783,-20.224,1.0,5.0,0.077,6.36e-05,0.293,0.0404,0.0,286507.0,42.0,1994
282,0.171,0.0369,0.0272,121.354,-28.546,0.0,2.0,0.308,0.39899999999999997,0.17300000000000001,0.0455,0.0,152827.0,41.0,1994
283,0.182,0.0784,0.0817,106.712,-26.043000000000003,1.0,2.0,0.478,0.00263,0.13699999999999998,0.0389,0.0,534400.0,53.0,1994
284,0.188,0.12,0.0379,110.244,-20.95,1.0,1.0,0.5720000000000001,0.42,0.0933,0.0366,0.0,295693.0,55.0,1994
285,0.377,0.23800000000000002,0.0722,58.722,-19.387999999999998,0.0,2.0,0.7120000000000001,0.922,0.11699999999999999,0.0305,0.0,288000.0,54.0,1994
286,0.441,0.655,0.149,113.10799999999999,-15.734000000000002,0.0,5.0,0.00237,0.96,0.24,0.0363,0.0,279373.0,52.0,1994
287,0.247,0.0392,0.0887,169.606,-28.219,1.0,2.0,0.919,0.573,0.34299999999999997,0.0374,0.0,305027.0,49.0,1994
288,0.215,0.22,0.033,117.476,-19.355999999999998,1.0,4.0,0.0016,0.262,0.442,0.0456,0.0,222373.0,50.0,1994
289,0.21,0.155,0.0379,96.34899999999999,-25.255,1.0,0.0,0.0767,0.762,0.35200000000000004,0.0349,0.0,180933.0,49.0,1994
290,0.22399999999999998,0.8029999999999999,0.551,72.28699999999999,-10.739,1.0,1.0,0.63,0.935,0.0926,0.0553,0.0,286507.0,43.0,1995
291,0.708,0.938,0.785,80.928,-9.969,1.0,3.0,0.0213,0.902,0.0693,0.0579,0.0,459280.0,38.0,1995
292,0.523,0.973,0.5770000000000001,146.083,-8.9,0.0,10.0,0.7390000000000001,0.857,0.111,0.0513,0.0,431467.0,41.0,1995
293,0.792,0.599,0.57,93.994,-13.647,1.0,3.0,0.316,0.9309999999999999,0.111,0.141,0.0,310747.0,57.0,1995
294,0.83,0.884,0.735,124.304,-8.338,0.0,6.0,0.195,0.235,0.105,0.24600000000000002,0.0,228293.0,46.0,1995
295,0.821,0.885,0.8320000000000001,117.206,-6.996,1.0,11.0,0.00164,0.848,0.0851,0.0811,0.0,413600.0,49.0,1995
296,0.467,0.17300000000000001,0.542,99.993,-21.835,1.0,1.0,0.228,0.672,0.0723,0.0374,0.0,566147.0,41.0,1995
297,0.802,0.539,0.767,122.027,-13.299000000000001,0.0,11.0,0.0017800000000000001,0.0577,0.0474,0.0555,0.0,400267.0,44.0,1995
298,0.7929999999999999,0.5,0.833,123.01700000000001,-13.107999999999999,0.0,6.0,0.027999999999999997,1.9600000000000002e-05,0.18600000000000003,0.0319,0.0,243160.0,72.0,1995
299,0.37,0.389,0.0905,101.009,-10.341,1.0,2.0,0.578,0.956,0.165,0.0289,0.0,345627.0,34.0,1995
300,0.0714,0.207,0.0393,77.434,-14.578,1.0,0.0,0.292,6.92e-05,0.0889,0.037000000000000005,0.0,255333.0,39.0,1995
301,0.804,0.429,0.963,156.77700000000002,-14.992,0.0,11.0,0.00477,0.9520000000000001,0.0974,0.111,0.0,419427.0,40.0,1995
302,0.882,0.48100000000000004,0.965,125.95299999999999,-13.103,0.0,9.0,0.00124,0.82,0.102,0.083,0.0,170160.0,44.0,1995
303,0.685,0.741,0.27,94.499,-12.407,1.0,7.0,0.10099999999999999,0.8590000000000001,0.111,0.0473,0.0,280267.0,48.0,1995
304,0.7809999999999999,0.8809999999999999,0.868,125.935,-3.804,0.0,9.0,0.0119,0.389,0.0797,0.0423,0.0,203827.0,41.0,1995
305,0.626,0.848,0.611,108.012,-8.691,1.0,2.0,0.0123,0.7979999999999999,0.695,0.0431,0.0,332788.0,47.0,1995
306,0.62,0.5579999999999999,0.539,171.827,-11.422,1.0,7.0,0.171,0.9159999999999999,0.157,0.0407,0.0,253160.0,42.0,1995
307,0.73,0.436,0.501,80.84,-14.19,0.0,10.0,0.0363,0.29600000000000004,0.138,0.0637,0.0,458667.0,46.0,1995
308,0.574,0.539,0.507,119.94,-12.273,1.0,0.0,0.336,0.00515,0.196,0.177,0.0,227067.0,54.0,1995
309,0.8140000000000001,0.599,0.752,82.27799999999999,-13.007,1.0,2.0,0.43,0.736,0.0904,0.23199999999999998,0.0,270093.0,48.0,1995
310,0.44299999999999995,0.813,0.735,169.96900000000002,-9.066,1.0,9.0,0.00673,0.0177,0.0983,0.0819,0.0,339893.0,50.0,1995
311,0.542,0.966,0.35100000000000003,140.071,-8.255,1.0,10.0,0.00107,0.128,0.0984,0.0421,0.0,264187.0,57.0,1995
312,0.674,0.9079999999999999,0.861,127.99,-3.262,0.0,9.0,0.0714,0.00010400000000000001,0.121,0.0325,0.0,238160.0,53.0,1996
313,0.53,0.64,0.48100000000000004,168.93599999999998,-9.149,1.0,0.0,0.425,0.915,0.0878,0.10300000000000001,0.0,292827.0,39.0,1996
314,0.619,0.564,0.787,131.908,-10.696,0.0,10.0,0.872,0.9259999999999999,0.16,0.0293,0.0,228867.0,48.0,1996
315,0.43,0.623,0.135,166.951,-7.426,1.0,1.0,0.509,0.92,0.0987,0.0368,0.0,217133.0,43.0,1996
316,0.929,0.509,0.485,127.01299999999999,-8.057,0.0,1.0,0.0059700000000000005,0.934,0.10800000000000001,0.11599999999999999,0.0,417200.0,46.0,1996
317,0.54,0.385,0.0875,91.041,-13.819,0.0,7.0,0.105,0.9159999999999999,0.10099999999999999,0.0435,0.0,423933.0,51.0,1996
318,0.61,0.5710000000000001,0.909,106.185,-7.136,0.0,1.0,0.8370000000000001,0.743,0.15,0.0315,0.0,117240.0,45.0,1996
319,0.511,0.7070000000000001,0.6,142.033,-8.475,0.0,4.0,0.495,0.903,0.179,0.0304,0.0,302293.0,42.0,1996
320,0.405,0.7929999999999999,0.938,104.036,-7.364,0.0,7.0,0.0658,0.809,0.106,0.10300000000000001,0.0,274267.0,42.0,1996
321,0.594,0.809,0.518,87.696,-6.489,0.0,10.0,0.33299999999999996,0.8270000000000001,0.524,0.043,0.0,436200.0,42.0,1996
322,0.701,0.535,0.39799999999999996,70.74600000000001,-14.798,0.0,9.0,0.504,1.04e-06,0.182,0.8809999999999999,0.0,46533.0,39.0,1996
323,0.507,0.41600000000000004,0.0985,106.179,-12.838,0.0,8.0,0.9309999999999999,0.165,0.11,0.0341,0.0,467373.0,39.0,1996
324,0.494,0.9309999999999999,0.135,155.924,-3.4539999999999997,0.0,8.0,0.609,0.7929999999999999,0.361,0.326,0.0,377400.0,37.0,1996
325,0.496,0.8140000000000001,0.254,98.083,-6.291,1.0,9.0,0.601,0.846,0.315,0.0497,0.0,240067.0,37.0,1996
326,0.456,0.142,0.419,79.66199999999999,-15.597999999999999,0.0,7.0,0.905,0.925,0.126,0.032,0.0,89227.0,38.0,1996
327,0.674,0.737,0.385,146.389,-8.21,1.0,8.0,0.574,0.779,0.32,0.064,0.0,561360.0,37.0,1996
328,0.613,0.8320000000000001,0.48,164.87599999999998,-9.187000000000001,1.0,8.0,0.38799999999999996,0.95,0.0865,0.0281,1.0,399027.0,54.0,1996
329,0.664,0.644,0.6459999999999999,79.52600000000001,-9.334,0.0,7.0,0.531,0.6609999999999999,0.251,0.0352,0.0,298373.0,53.0,1996
330,0.58,0.637,0.304,81.98100000000001,-10.280999999999999,0.0,4.0,0.20600000000000002,0.139,0.128,0.0434,0.0,299373.0,47.0,1996
331,0.256,0.617,0.18,147.782,-9.386000000000001,0.0,4.0,0.0952,0.0949,0.579,0.0465,0.0,347827.0,44.0,1996
332,0.541,0.467,0.46399999999999997,139.998,-16.06,0.0,7.0,0.5489999999999999,0.9640000000000001,0.131,0.0294,0.0,261200.0,44.0,1996
333,0.39799999999999996,0.502,0.598,62.983000000000004,-15.055,0.0,4.0,0.0719,0.755,0.145,0.0469,0.0,206227.0,42.0,1996
334,0.603,0.877,0.157,99.993,-9.289,0.0,4.0,0.0305,0.00309,0.183,0.0417,0.0,218507.0,42.0,1996
335,0.488,0.708,0.431,90.051,-11.577,1.0,9.0,0.17,0.272,0.222,0.0407,0.0,306067.0,52.0,1996
336,0.785,0.579,0.262,127.00299999999999,-10.068999999999999,1.0,7.0,0.18,0.5429999999999999,0.168,0.0356,0.0,527240.0,56.0,1996
337,0.701,0.8320000000000001,0.596,125.82,-5.836,0.0,8.0,0.0008119999999999999,0.81,0.0784,0.0379,0.0,540133.0,37.0,1996
338,0.585,0.545,0.652,167.858,-14.796,0.0,6.0,0.12,0.856,0.353,0.0931,0.0,380787.0,47.0,1996
339,0.8109999999999999,0.769,0.595,133.627,-5.837000000000001,1.0,7.0,0.000171,0.0011,0.25,0.0399,0.0,389840.0,47.0,1996
340,0.6940000000000001,0.938,0.757,138.876,-5.672000000000001,1.0,8.0,9.42e-05,0.35200000000000004,0.364,0.0346,0.0,362627.0,49.0,1996
341,0.621,0.943,0.5720000000000001,135.05100000000002,-5.22,1.0,9.0,0.000173,0.00045,0.755,0.0308,0.0,386333.0,44.0,1996
342,0.669,0.941,0.841,134.809,-5.765,0.0,1.0,0.0012900000000000001,4.3e-06,0.8859999999999999,0.0313,0.0,240267.0,61.0,1996
343,0.66,0.946,0.853,133.716,-7.59,0.0,11.0,0.0526,0.10300000000000001,0.0642,0.0508,0.0,205840.0,50.0,1996
344,0.524,0.853,0.138,105.98200000000001,-7.609,0.0,4.0,0.11800000000000001,0.212,0.0914,0.0647,0.0,390427.0,50.0,1996
345,0.628,0.625,0.14800000000000002,172.15400000000002,-9.224,0.0,5.0,0.0758,0.645,0.48,0.0465,0.0,332760.0,38.0,1996
346,0.603,0.72,0.66,140.991,-12.956,0.0,9.0,0.0075,0.9359999999999999,0.096,0.0295,0.0,359586.0,47.0,1996
347,0.672,0.21600000000000003,0.268,141.002,-20.309,1.0,7.0,0.226,0.877,0.0852,0.0367,0.0,388200.0,43.0,1996
348,0.621,0.648,0.213,137.07,-11.787,1.0,0.0,0.00158,0.8240000000000001,0.0532,0.0358,0.0,453400.0,50.0,1996
349,0.596,0.8140000000000001,0.17600000000000002,137.053,-10.054,1.0,0.0,0.00128,0.769,0.46799999999999997,0.03,0.0,426627.0,40.0,1996
350,0.65,0.7020000000000001,0.774,120.055,-9.085,0.0,2.0,0.0534,0.00121,0.0496,0.0295,0.0,239627.0,40.0,1996
351,0.604,0.755,0.38799999999999996,137.064,-10.761,1.0,0.0,0.000295,0.812,0.0625,0.0337,0.0,243267.0,68.0,1996
352,0.727,0.14800000000000002,0.619,104.00299999999999,-14.265999999999998,1.0,5.0,0.9690000000000001,0.893,0.107,0.049,0.0,264267.0,43.0,1996
353,0.483,0.179,0.252,105.48200000000001,-17.525,0.0,10.0,0.95,0.846,0.11,0.0364,0.0,286627.0,58.0,1996
354,0.375,0.682,0.391,159.231,-6.901,0.0,0.0,0.00155,0.6,0.0897,0.0364,0.0,363067.0,66.0,1996
355,0.28600000000000003,0.728,0.467,171.454,-6.608,1.0,0.0,0.000174,0.8370000000000001,0.133,0.0616,0.0,312120.0,65.0,1996
356,0.335,0.8490000000000001,0.256,181.701,-6.9270000000000005,1.0,0.0,0.00193,0.256,0.0928,0.319,1.0,399267.0,62.0,1996
357,0.517,0.6459999999999999,0.361,165.653,-9.059,0.0,4.0,0.00556,0.7829999999999999,0.0985,0.13699999999999998,1.0,505147.0,58.0,1996
358,0.5529999999999999,0.47100000000000003,0.0908,100.322,-9.776,0.0,2.0,0.0222,0.601,0.125,0.0371,0.0,367133.0,58.0,1996
359,0.317,0.9109999999999999,0.27399999999999997,123.25399999999999,-7.3629999999999995,1.0,7.0,0.00128,0.555,0.14800000000000002,0.177,1.0,273827.0,57.0,1996
360,0.354,0.625,0.175,119.583,-8.437000000000001,1.0,7.0,0.0005099999999999999,0.569,0.0798,0.0359,0.0,595613.0,56.0,1996
361,0.47700000000000004,0.688,0.455,126.291,-8.256,0.0,7.0,0.00746,0.21100000000000002,0.131,0.0373,0.0,324427.0,54.0,1996
362,0.359,0.628,0.262,109.40700000000001,-9.685,1.0,7.0,0.00585,0.47200000000000003,0.111,0.0562,0.0,831440.0,53.0,1996
363,0.371,0.488,0.106,187.59900000000002,-24.646,0.0,10.0,1.18e-05,0.532,0.445,0.691,0.0,38760.0,48.0,1996
364,0.40399999999999997,0.11599999999999999,0.524,90.58,-32.727,0.0,4.0,0.991,0.867,0.10400000000000001,0.0443,0.0,113227.0,48.0,1996
365,0.484,0.0136,0.953,59.378,-26.645,0.0,7.0,0.929,0.9309999999999999,0.295,0.0603,0.0,56000.0,47.0,1996
366,0.747,0.588,0.39799999999999996,94.095,-7.412000000000001,1.0,1.0,0.0182,0.0129,0.1,0.0733,0.0,137360.0,47.0,1996
367,0.223,0.5670000000000001,0.0301,127.09100000000001,-24.483,1.0,9.0,0.938,0.693,0.32299999999999995,0.58,0.0,240573.0,46.0,1996
368,0.342,0.34299999999999997,0.196,115.35,-21.736,0.0,11.0,0.000799,0.779,0.0832,0.191,0.0,86227.0,44.0,1996
369,0.494,0.526,0.496,82.37200000000001,-10.624,1.0,11.0,0.526,6.330000000000001e-05,0.33799999999999997,0.136,0.0,241000.0,41.0,1996
370,0.308,0.10800000000000001,0.035,155.851,-20.017,0.0,0.0,0.8640000000000001,0.312,0.174,0.0324,0.0,473253.0,45.0,1996
371,0.185,0.295,0.0906,179.86700000000002,-10.749,0.0,11.0,0.654,5.5700000000000005e-05,0.152,0.0326,0.0,438027.0,42.0,1997
372,0.42100000000000004,0.9440000000000001,0.222,162.179,-9.179,1.0,8.0,0.0764,0.815,0.11900000000000001,0.302,0.0,262533.0,43.0,1997
373,0.71,0.7340000000000001,0.4,147.97899999999998,-14.932,0.0,0.0,0.511,0.838,0.0701,0.052000000000000005,0.0,177093.0,52.0,1997
