,id,direct_influence_num,indirect_influence_num,different_genre_num,max_year_period,influencer_active_start
3403,91650.0,93.0,1503.0,5.0,30.0,1970.0
3404,91650.0,93.0,1503.0,5.0,30.0,1970.0
3405,91650.0,93.0,1503.0,5.0,30.0,1970.0
3406,91650.0,93.0,1503.0,5.0,30.0,1970.0
3407,91650.0,93.0,1503.0,5.0,30.0,1970.0
3408,91650.0,93.0,1503.0,5.0,30.0,1970.0
3409,91650.0,93.0,1503.0,5.0,30.0,1970.0
3410,91650.0,93.0,1503.0,5.0,30.0,1970.0
3411,91650.0,93.0,1503.0,5.0,30.0,1970.0
3412,91650.0,93.0,1503.0,5.0,30.0,1970.0
3413,91650.0,93.0,1503.0,5.0,30.0,1970.0
3414,91650.0,93.0,1503.0,5.0,30.0,1970.0
3415,91650.0,93.0,1503.0,5.0,30.0,1970.0
3416,91650.0,93.0,1503.0,5.0,30.0,1970.0
3417,91650.0,93.0,1503.0,5.0,30.0,1970.0
3418,91650.0,93.0,1503.0,5.0,30.0,1970.0
3419,91650.0,93.0,1503.0,5.0,30.0,1970.0
3420,91650.0,93.0,1503.0,5.0,30.0,1970.0
3421,91650.0,93.0,1503.0,5.0,30.0,1970.0
3422,91650.0,93.0,1503.0,5.0,30.0,1970.0
3423,91650.0,93.0,1503.0,5.0,30.0,1970.0
3424,91650.0,93.0,1503.0,5.0,30.0,1970.0
3425,91650.0,93.0,1503.0,5.0,40.0,1970.0
3426,91650.0,93.0,1503.0,5.0,30.0,1970.0
3427,91650.0,93.0,1503.0,5.0,30.0,1970.0
3428,91650.0,93.0,1503.0,5.0,30.0,1970.0
3429,91650.0,93.0,1503.0,5.0,30.0,1970.0
3430,91650.0,93.0,1503.0,5.0,30.0,1970.0
3431,91650.0,93.0,1503.0,5.0,30.0,1970.0
3432,91650.0,93.0,1503.0,5.0,30.0,1970.0
3433,91650.0,93.0,1503.0,5.0,30.0,1970.0
3434,91650.0,93.0,1503.0,5.0,30.0,1970.0
3435,91650.0,93.0,1503.0,5.0,30.0,1970.0
3436,91650.0,93.0,1503.0,5.0,30.0,1970.0
3437,91650.0,93.0,1503.0,5.0,30.0,1970.0
3438,91650.0,93.0,1503.0,5.0,30.0,1970.0
3439,91650.0,93.0,1503.0,5.0,30.0,1970.0
3440,91650.0,93.0,1503.0,5.0,30.0,1970.0
3441,91650.0,93.0,1503.0,5.0,30.0,1970.0
3442,91650.0,93.0,1503.0,5.0,40.0,1970.0
3443,91650.0,93.0,1503.0,5.0,30.0,1970.0
3444,91650.0,93.0,1503.0,5.0,30.0,1970.0
3445,91650.0,93.0,1503.0,5.0,30.0,1970.0
3446,91650.0,93.0,1503.0,5.0,30.0,1970.0
3447,91650.0,93.0,1503.0,5.0,30.0,1970.0
3448,91650.0,93.0,1503.0,5.0,30.0,1970.0
3449,91650.0,93.0,1503.0,5.0,30.0,1970.0
3450,91650.0,93.0,1503.0,5.0,30.0,1970.0
3451,91650.0,93.0,1503.0,5.0,30.0,1970.0
3452,91650.0,93.0,1503.0,5.0,30.0,1970.0
3453,91650.0,93.0,1503.0,5.0,30.0,1970.0
3454,91650.0,93.0,1503.0,5.0,30.0,1970.0
3455,91650.0,93.0,1503.0,5.0,30.0,1970.0
3456,91650.0,93.0,1503.0,5.0,30.0,1970.0
3457,91650.0,93.0,1503.0,5.0,30.0,1970.0
3458,91650.0,93.0,1503.0,5.0,30.0,1970.0
3459,91650.0,93.0,1503.0,5.0,30.0,1970.0
3460,91650.0,93.0,1503.0,5.0,30.0,1970.0
3461,91650.0,93.0,1503.0,5.0,30.0,1970.0
3462,91650.0,93.0,1503.0,5.0,30.0,1970.0
3463,91650.0,93.0,1503.0,5.0,30.0,1970.0
3464,91650.0,93.0,1503.0,5.0,30.0,1970.0
3465,91650.0,93.0,1503.0,5.0,40.0,1970.0
3466,93849.0,3.0,77.0,0.0,40.0,1970.0
3467,93849.0,3.0,77.0,0.0,40.0,1970.0
3468,93849.0,3.0,77.0,0.0,40.0,1970.0
3469,771438.0,171.0,2398.0,11.0,30.0,1960.0
3470,771438.0,171.0,2398.0,11.0,30.0,1960.0
3471,771438.0,171.0,2398.0,11.0,40.0,1960.0
3472,771438.0,171.0,2398.0,11.0,40.0,1960.0
3473,771438.0,171.0,2398.0,11.0,30.0,1960.0
3474,771438.0,171.0,2398.0,11.0,30.0,1960.0
3475,771438.0,171.0,2398.0,11.0,40.0,1960.0
3476,771438.0,171.0,2398.0,11.0,40.0,1960.0
3477,771438.0,171.0,2398.0,11.0,30.0,1960.0
3478,771438.0,171.0,2398.0,11.0,40.0,1960.0
3479,771438.0,171.0,2398.0,11.0,30.0,1960.0
3480,771438.0,171.0,2398.0,11.0,30.0,1960.0
3481,771438.0,171.0,2398.0,11.0,30.0,1960.0
3482,771438.0,171.0,2398.0,11.0,30.0,1960.0
3483,771438.0,171.0,2398.0,11.0,30.0,1960.0
3484,771438.0,171.0,2398.0,11.0,30.0,1960.0
3485,771438.0,171.0,2398.0,11.0,50.0,1960.0
3486,771438.0,171.0,2398.0,11.0,40.0,1960.0
3487,771438.0,171.0,2398.0,11.0,40.0,1960.0
3488,771438.0,171.0,2398.0,11.0,30.0,1960.0
3489,771438.0,171.0,2398.0,11.0,30.0,1960.0
3490,771438.0,171.0,2398.0,11.0,30.0,1960.0
3491,771438.0,171.0,2398.0,11.0,30.0,1960.0
3492,771438.0,171.0,2398.0,11.0,40.0,1960.0
3493,771438.0,171.0,2398.0,11.0,50.0,1960.0
3494,771438.0,171.0,2398.0,11.0,40.0,1960.0
3495,771438.0,171.0,2398.0,11.0,30.0,1960.0
3496,771438.0,171.0,2398.0,11.0,40.0,1960.0
3497,771438.0,171.0,2398.0,11.0,30.0,1960.0
3498,771438.0,171.0,2398.0,11.0,30.0,1960.0
3499,771438.0,171.0,2398.0,11.0,30.0,1960.0
3500,771438.0,171.0,2398.0,11.0,50.0,1960.0
3501,771438.0,171.0,2398.0,11.0,30.0,1960.0
3502,771438.0,171.0,2398.0,11.0,30.0,1960.0
3503,771438.0,171.0,2398.0,11.0,40.0,1960.0
3504,771438.0,171.0,2398.0,11.0,30.0,1960.0
3505,771438.0,171.0,2398.0,11.0,30.0,1960.0
3506,771438.0,171.0,2398.0,11.0,30.0,1960.0
3507,771438.0,171.0,2398.0,11.0,50.0,1960.0
3508,771438.0,171.0,2398.0,11.0,30.0,1960.0
3509,771438.0,171.0,2398.0,11.0,40.0,1960.0
3510,771438.0,171.0,2398.0,11.0,30.0,1960.0
3511,771438.0,171.0,2398.0,11.0,40.0,1960.0
3512,771438.0,171.0,2398.0,11.0,40.0,1960.0
3513,771438.0,171.0,2398.0,11.0,40.0,1960.0
3514,771438.0,171.0,2398.0,11.0,30.0,1960.0
3515,771438.0,171.0,2398.0,11.0,30.0,1960.0
3516,771438.0,171.0,2398.0,11.0,40.0,1960.0
3517,771438.0,171.0,2398.0,11.0,40.0,1960.0
3518,771438.0,171.0,2398.0,11.0,40.0,1960.0
3519,771438.0,171.0,2398.0,11.0,40.0,1960.0
3520,771438.0,171.0,2398.0,11.0,30.0,1960.0
3521,771438.0,171.0,2398.0,11.0,30.0,1960.0
3522,771438.0,171.0,2398.0,11.0,30.0,1960.0
3523,771438.0,171.0,2398.0,11.0,30.0,1960.0
3524,771438.0,171.0,2398.0,11.0,30.0,1960.0
3525,771438.0,171.0,2398.0,11.0,30.0,1960.0
3526,771438.0,171.0,2398.0,11.0,30.0,1960.0
3527,771438.0,171.0,2398.0,11.0,40.0,1960.0
3528,771438.0,171.0,2398.0,11.0,40.0,1960.0
3529,771438.0,171.0,2398.0,11.0,40.0,1960.0
3530,771438.0,171.0,2398.0,11.0,30.0,1960.0
3531,771438.0,171.0,2398.0,11.0,40.0,1960.0
3532,771438.0,171.0,2398.0,11.0,30.0,1960.0
3533,771438.0,171.0,2398.0,11.0,40.0,1960.0
3534,771438.0,171.0,2398.0,11.0,30.0,1960.0
3535,771438.0,171.0,2398.0,11.0,30.0,1960.0
3536,771438.0,171.0,2398.0,11.0,30.0,1960.0
3537,771438.0,171.0,2398.0,11.0,30.0,1960.0
3538,771438.0,171.0,2398.0,11.0,30.0,1960.0
3539,771438.0,171.0,2398.0,11.0,30.0,1960.0
3540,771438.0,171.0,2398.0,11.0,30.0,1960.0
3541,771438.0,171.0,2398.0,11.0,40.0,1960.0
3542,771438.0,171.0,2398.0,11.0,30.0,1960.0
3543,771438.0,171.0,2398.0,11.0,30.0,1960.0
3544,771438.0,171.0,2398.0,11.0,30.0,1960.0
3545,771438.0,171.0,2398.0,11.0,30.0,1960.0
3546,771438.0,171.0,2398.0,11.0,30.0,1960.0
3547,771438.0,171.0,2398.0,11.0,30.0,1960.0
3548,771438.0,171.0,2398.0,11.0,30.0,1960.0
3549,771438.0,171.0,2398.0,11.0,30.0,1960.0
3550,771438.0,171.0,2398.0,11.0,30.0,1960.0
3551,771438.0,171.0,2398.0,11.0,30.0,1960.0
3552,771438.0,171.0,2398.0,11.0,30.0,1960.0
3553,771438.0,171.0,2398.0,11.0,30.0,1960.0
3554,771438.0,171.0,2398.0,11.0,40.0,1960.0
3555,771438.0,171.0,2398.0,11.0,30.0,1960.0
3556,771438.0,171.0,2398.0,11.0,40.0,1960.0
3557,771438.0,171.0,2398.0,11.0,40.0,1960.0
3558,771438.0,171.0,2398.0,11.0,30.0,1960.0
3559,771438.0,171.0,2398.0,11.0,40.0,1960.0
3560,771438.0,171.0,2398.0,11.0,30.0,1960.0
3561,771438.0,171.0,2398.0,11.0,30.0,1960.0
3562,771438.0,171.0,2398.0,11.0,30.0,1960.0
3563,771438.0,171.0,2398.0,11.0,30.0,1960.0
3564,771438.0,171.0,2398.0,11.0,30.0,1960.0
3565,771438.0,171.0,2398.0,11.0,30.0,1960.0
3566,771438.0,171.0,2398.0,11.0,40.0,1960.0
3567,771438.0,171.0,2398.0,11.0,30.0,1960.0
3568,771438.0,171.0,2398.0,11.0,40.0,1960.0
3569,771438.0,171.0,2398.0,11.0,30.0,1960.0
3570,771438.0,171.0,2398.0,11.0,30.0,1960.0
3571,771438.0,171.0,2398.0,11.0,30.0,1960.0
3572,771438.0,171.0,2398.0,11.0,30.0,1960.0
3573,771438.0,171.0,2398.0,11.0,30.0,1960.0
3574,771438.0,171.0,2398.0,11.0,30.0,1960.0
3575,771438.0,171.0,2398.0,11.0,40.0,1960.0
3576,771438.0,171.0,2398.0,11.0,30.0,1960.0
3577,771438.0,171.0,2398.0,11.0,40.0,1960.0
3578,771438.0,171.0,2398.0,11.0,50.0,1960.0
3579,771438.0,171.0,2398.0,11.0,40.0,1960.0
3580,771438.0,171.0,2398.0,11.0,30.0,1960.0
3581,771438.0,171.0,2398.0,11.0,30.0,1960.0
3582,771438.0,171.0,2398.0,11.0,30.0,1960.0
3583,771438.0,171.0,2398.0,11.0,30.0,1960.0
3584,771438.0,171.0,2398.0,11.0,40.0,1960.0
3585,771438.0,171.0,2398.0,11.0,30.0,1960.0
3586,771438.0,171.0,2398.0,11.0,30.0,1960.0
3587,771438.0,171.0,2398.0,11.0,40.0,1960.0
3588,771438.0,171.0,2398.0,11.0,30.0,1960.0
3589,771438.0,171.0,2398.0,11.0,30.0,1960.0
3590,771438.0,171.0,2398.0,11.0,40.0,1960.0
3591,771438.0,171.0,2398.0,11.0,30.0,1960.0
3592,771438.0,171.0,2398.0,11.0,30.0,1960.0
3593,771438.0,171.0,2398.0,11.0,30.0,1960.0
3594,771438.0,171.0,2398.0,11.0,30.0,1960.0
3595,771438.0,171.0,2398.0,11.0,50.0,1960.0
3596,771438.0,171.0,2398.0,11.0,30.0,1960.0
3597,771438.0,171.0,2398.0,11.0,30.0,1960.0
3598,771438.0,171.0,2398.0,11.0,30.0,1960.0
3599,771438.0,171.0,2398.0,11.0,40.0,1960.0
3600,771438.0,171.0,2398.0,11.0,50.0,1960.0
3601,771438.0,171.0,2398.0,11.0,30.0,1960.0
3602,771438.0,171.0,2398.0,11.0,30.0,1960.0
3603,771438.0,171.0,2398.0,11.0,30.0,1960.0
3604,771438.0,171.0,2398.0,11.0,30.0,1960.0
3605,771438.0,171.0,2398.0,11.0,30.0,1960.0
3606,771438.0,171.0,2398.0,11.0,30.0,1960.0
3607,771438.0,171.0,2398.0,11.0,40.0,1960.0
3608,771438.0,171.0,2398.0,11.0,40.0,1960.0
3609,771438.0,171.0,2398.0,11.0,40.0,1960.0
3610,771438.0,171.0,2398.0,11.0,30.0,1960.0
3611,771438.0,171.0,2398.0,11.0,40.0,1960.0
3612,771438.0,171.0,2398.0,11.0,40.0,1960.0
3613,771438.0,171.0,2398.0,11.0,40.0,1960.0
3614,771438.0,171.0,2398.0,11.0,40.0,1960.0
3615,771438.0,171.0,2398.0,11.0,30.0,1960.0
3616,771438.0,171.0,2398.0,11.0,30.0,1960.0
3617,771438.0,171.0,2398.0,11.0,30.0,1960.0
3618,771438.0,171.0,2398.0,11.0,30.0,1960.0
3619,771438.0,171.0,2398.0,11.0,30.0,1960.0
3620,771438.0,171.0,2398.0,11.0,30.0,1960.0
3621,771438.0,171.0,2398.0,11.0,30.0,1960.0
3622,771438.0,171.0,2398.0,11.0,40.0,1960.0
3623,771438.0,171.0,2398.0,11.0,30.0,1960.0
3624,771438.0,171.0,2398.0,11.0,30.0,1960.0
3625,771438.0,171.0,2398.0,11.0,30.0,1960.0
3626,771438.0,171.0,2398.0,11.0,40.0,1960.0
3627,771438.0,171.0,2398.0,11.0,30.0,1960.0
3628,771438.0,171.0,2398.0,11.0,50.0,1960.0
3629,771438.0,171.0,2398.0,11.0,30.0,1960.0
3630,771438.0,171.0,2398.0,11.0,50.0,1960.0
3631,771438.0,171.0,2398.0,11.0,30.0,1960.0
3632,771438.0,171.0,2398.0,11.0,40.0,1960.0
3633,771438.0,171.0,2398.0,11.0,40.0,1960.0
3634,771438.0,171.0,2398.0,11.0,30.0,1960.0
3635,771438.0,171.0,2398.0,11.0,30.0,1960.0
3636,771438.0,171.0,2398.0,11.0,30.0,1960.0
3637,771438.0,171.0,2398.0,11.0,40.0,1960.0
3638,771438.0,171.0,2398.0,11.0,30.0,1960.0
3639,771438.0,171.0,2398.0,11.0,40.0,1960.0
3640,81683.0,7.0,39.0,0.0,20.0,1970.0
3641,81683.0,7.0,39.0,0.0,20.0,1970.0
3642,81683.0,7.0,39.0,0.0,20.0,1970.0
3643,81683.0,7.0,39.0,0.0,30.0,1970.0
3644,81683.0,7.0,39.0,0.0,30.0,1970.0
3645,81683.0,7.0,39.0,0.0,20.0,1970.0
3646,81683.0,7.0,39.0,0.0,20.0,1970.0
3647,49774.0,10.0,17.0,0.0,10.0,1990.0
3648,49774.0,10.0,17.0,0.0,20.0,1990.0
3649,49774.0,10.0,17.0,0.0,20.0,1990.0
3650,49774.0,10.0,17.0,0.0,20.0,1990.0
3651,49774.0,10.0,17.0,0.0,10.0,1990.0
3652,49774.0,10.0,17.0,0.0,20.0,1990.0
3653,49774.0,10.0,17.0,0.0,20.0,1990.0
3654,49774.0,10.0,17.0,0.0,20.0,1990.0
3655,49774.0,10.0,17.0,0.0,20.0,1990.0
3656,49774.0,10.0,17.0,0.0,20.0,1990.0
3657,46814.0,1.0,0.0,0.0,0.0,1990.0
3658,48587.0,2.0,9.0,0.0,20.0,1980.0
3659,48587.0,2.0,9.0,0.0,0.0,1980.0
3660,759224.0,2.0,0.0,0.0,0.0,1970.0
3661,759224.0,2.0,0.0,0.0,0.0,1970.0
3662,59758.0,1.0,0.0,0.0,0.0,2000.0
3663,49806.0,7.0,815.0,812.0,80.0,1930.0
3664,49806.0,7.0,815.0,812.0,80.0,1930.0
3665,49806.0,7.0,815.0,812.0,80.0,1930.0
3666,49806.0,7.0,815.0,812.0,80.0,1930.0
3667,49806.0,7.0,815.0,812.0,80.0,1930.0
3668,49806.0,7.0,815.0,812.0,80.0,1930.0
3669,49806.0,7.0,815.0,812.0,80.0,1930.0
3670,760154.0,9.0,78.0,0.0,40.0,1960.0
3671,760154.0,9.0,78.0,0.0,40.0,1960.0
3672,760154.0,9.0,78.0,0.0,30.0,1960.0
3673,760154.0,9.0,78.0,0.0,30.0,1960.0
3674,760154.0,9.0,78.0,0.0,30.0,1960.0
3675,760154.0,9.0,78.0,0.0,30.0,1960.0
3676,760154.0,9.0,78.0,0.0,50.0,1960.0
3677,760154.0,9.0,78.0,0.0,30.0,1960.0
3678,760154.0,9.0,78.0,0.0,40.0,1960.0
3679,50251.0,9.0,13.0,0.0,10.0,1990.0
3680,50251.0,9.0,13.0,0.0,10.0,1990.0
3681,50251.0,9.0,13.0,0.0,20.0,1990.0
3682,50251.0,9.0,13.0,0.0,10.0,1990.0
3683,50251.0,9.0,13.0,0.0,10.0,1990.0
3684,50251.0,9.0,13.0,0.0,20.0,1990.0
3685,50251.0,9.0,13.0,0.0,20.0,1990.0
3686,50251.0,9.0,13.0,0.0,10.0,1990.0
3687,50251.0,9.0,13.0,0.0,0.0,1990.0
3688,757342.0,36.0,59.0,0.0,20.0,1990.0
3689,757342.0,36.0,59.0,0.0,20.0,1990.0
3690,757342.0,36.0,59.0,0.0,20.0,1990.0
3691,757342.0,36.0,59.0,0.0,20.0,1990.0
3692,757342.0,36.0,59.0,0.0,20.0,1990.0
3693,757342.0,36.0,59.0,0.0,20.0,1990.0
3694,757342.0,36.0,59.0,0.0,20.0,1990.0
3695,757342.0,36.0,59.0,0.0,20.0,1990.0
3696,757342.0,36.0,59.0,0.0,20.0,1990.0
3697,757342.0,36.0,59.0,0.0,20.0,1990.0
3698,757342.0,36.0,59.0,0.0,20.0,1990.0
3699,757342.0,36.0,59.0,0.0,20.0,1990.0
3700,757342.0,36.0,59.0,0.0,20.0,1990.0
3701,757342.0,36.0,59.0,0.0,20.0,1990.0
3702,757342.0,36.0,59.0,0.0,20.0,1990.0
3703,757342.0,36.0,59.0,0.0,20.0,1990.0
3704,757342.0,36.0,59.0,0.0,20.0,1990.0
3705,757342.0,36.0,59.0,0.0,20.0,1990.0
3706,757342.0,36.0,59.0,0.0,20.0,1990.0
3707,757342.0,36.0,59.0,0.0,20.0,1990.0
3708,757342.0,36.0,59.0,0.0,20.0,1990.0
3709,757342.0,36.0,59.0,0.0,20.0,1990.0
3710,757342.0,36.0,59.0,0.0,20.0,1990.0
3711,757342.0,36.0,59.0,0.0,20.0,1990.0
3712,757342.0,36.0,59.0,0.0,20.0,1990.0
3713,757342.0,36.0,59.0,0.0,20.0,1990.0
3714,757342.0,36.0,59.0,0.0,20.0,1990.0
3715,757342.0,36.0,59.0,0.0,20.0,1990.0
3716,757342.0,36.0,59.0,0.0,20.0,1990.0
3717,757342.0,36.0,59.0,0.0,20.0,1990.0
3718,757342.0,36.0,59.0,0.0,20.0,1990.0
3719,757342.0,36.0,59.0,0.0,20.0,1990.0
3720,757342.0,36.0,59.0,0.0,0.0,1990.0
3721,757342.0,36.0,59.0,0.0,0.0,1990.0
3722,757342.0,36.0,59.0,0.0,0.0,1990.0
3723,757342.0,36.0,59.0,0.0,0.0,1990.0
3724,2368302.0,4.0,25.0,0.0,20.0,1980.0
3725,2368302.0,4.0,25.0,0.0,10.0,1980.0
3726,2368302.0,4.0,25.0,0.0,20.0,1980.0
3727,2368302.0,4.0,25.0,0.0,10.0,1980.0
3728,46527.0,6.0,6.0,0.0,10.0,1990.0
3729,46527.0,6.0,6.0,0.0,0.0,1990.0
3730,46527.0,6.0,6.0,0.0,0.0,1990.0
3731,46527.0,6.0,6.0,0.0,0.0,1990.0
3732,46527.0,6.0,6.0,0.0,0.0,1990.0
3733,46527.0,6.0,6.0,0.0,0.0,1990.0
3734,44764.0,62.0,461.0,6.0,40.0,1970.0
3735,44764.0,62.0,461.0,6.0,40.0,1970.0
3736,44764.0,62.0,461.0,6.0,40.0,1970.0
3737,44764.0,62.0,461.0,6.0,40.0,1970.0
3738,44764.0,62.0,461.0,6.0,40.0,1970.0
3739,44764.0,62.0,461.0,6.0,40.0,1970.0
3740,44764.0,62.0,461.0,6.0,40.0,1970.0
3741,44764.0,62.0,461.0,6.0,40.0,1970.0
3742,44764.0,62.0,461.0,6.0,40.0,1970.0
3743,44764.0,62.0,461.0,6.0,40.0,1970.0
3744,44764.0,62.0,461.0,6.0,40.0,1970.0
3745,44764.0,62.0,461.0,6.0,40.0,1970.0
3746,44764.0,62.0,461.0,6.0,40.0,1970.0
3747,44764.0,62.0,461.0,6.0,40.0,1970.0
3748,44764.0,62.0,461.0,6.0,40.0,1970.0
3749,44764.0,62.0,461.0,6.0,40.0,1970.0
3750,44764.0,62.0,461.0,6.0,40.0,1970.0
3751,44764.0,62.0,461.0,6.0,40.0,1970.0
3752,44764.0,62.0,461.0,6.0,40.0,1970.0
3753,44764.0,62.0,461.0,6.0,40.0,1970.0
3754,44764.0,62.0,461.0,6.0,40.0,1970.0
3755,44764.0,62.0,461.0,6.0,40.0,1970.0
3756,44764.0,62.0,461.0,6.0,40.0,1970.0
3757,44764.0,62.0,461.0,6.0,40.0,1970.0
3758,44764.0,62.0,461.0,6.0,40.0,1970.0
3759,44764.0,62.0,461.0,6.0,40.0,1970.0
3760,44764.0,62.0,461.0,6.0,40.0,1970.0
3761,44764.0,62.0,461.0,6.0,40.0,1970.0
3762,44764.0,62.0,461.0,6.0,40.0,1970.0
3763,44764.0,62.0,461.0,6.0,40.0,1970.0
3764,44764.0,62.0,461.0,6.0,40.0,1970.0
3765,44764.0,62.0,461.0,6.0,40.0,1970.0
3766,44764.0,62.0,461.0,6.0,40.0,1970.0
3767,44764.0,62.0,461.0,6.0,40.0,1970.0
3768,44764.0,62.0,461.0,6.0,40.0,1970.0
3769,44764.0,62.0,461.0,6.0,40.0,1970.0
3770,44764.0,62.0,461.0,6.0,40.0,1970.0
3771,44764.0,62.0,461.0,6.0,40.0,1970.0
3772,44764.0,62.0,461.0,6.0,40.0,1970.0
3773,44764.0,62.0,461.0,6.0,40.0,1970.0
3774,44764.0,62.0,461.0,6.0,40.0,1970.0
3775,44764.0,62.0,461.0,6.0,40.0,1970.0
3776,44764.0,62.0,461.0,6.0,40.0,1970.0
3777,44764.0,62.0,461.0,6.0,40.0,1970.0
3778,44764.0,62.0,461.0,6.0,40.0,1970.0
3779,44764.0,62.0,461.0,6.0,40.0,1970.0
3780,44764.0,62.0,461.0,6.0,40.0,1970.0
3781,44764.0,62.0,461.0,6.0,40.0,1970.0
3782,44764.0,62.0,461.0,6.0,40.0,1970.0
3783,44764.0,62.0,461.0,6.0,40.0,1970.0
3784,44764.0,62.0,461.0,6.0,40.0,1970.0
3785,44764.0,62.0,461.0,6.0,40.0,1970.0
3786,44764.0,62.0,461.0,6.0,40.0,1970.0
3787,44764.0,62.0,461.0,6.0,40.0,1970.0
3788,44764.0,62.0,461.0,6.0,40.0,1970.0
3789,44764.0,62.0,461.0,6.0,40.0,1970.0
3790,44764.0,62.0,461.0,6.0,40.0,1970.0
3791,44764.0,62.0,461.0,6.0,40.0,1970.0
3792,44764.0,62.0,461.0,6.0,40.0,1970.0
3793,44764.0,62.0,461.0,6.0,40.0,1970.0
3794,44764.0,62.0,461.0,6.0,40.0,1970.0
3795,44764.0,62.0,461.0,6.0,0.0,1970.0
3796,46925.0,13.0,47.0,1.0,30.0,1960.0
3797,46925.0,13.0,47.0,1.0,40.0,1960.0
3798,46925.0,13.0,47.0,1.0,40.0,1960.0
3799,46925.0,13.0,47.0,1.0,30.0,1960.0
3800,46925.0,13.0,47.0,1.0,40.0,1960.0
3801,46925.0,13.0,47.0,1.0,30.0,1960.0
3802,46925.0,13.0,47.0,1.0,30.0,1960.0
3803,46925.0,13.0,47.0,1.0,30.0,1960.0
3804,46925.0,13.0,47.0,1.0,30.0,1960.0
3805,46925.0,13.0,47.0,1.0,30.0,1960.0
3806,46925.0,13.0,47.0,1.0,30.0,1960.0
3807,46925.0,13.0,47.0,1.0,40.0,1960.0
3808,46925.0,13.0,47.0,1.0,40.0,1960.0
3809,758601.0,8.0,55.0,9.0,30.0,1960.0
3810,758601.0,8.0,55.0,9.0,30.0,1960.0
3811,758601.0,8.0,55.0,9.0,40.0,1960.0
3812,758601.0,8.0,55.0,9.0,30.0,1960.0
3813,758601.0,8.0,55.0,9.0,30.0,1960.0
3814,758601.0,8.0,55.0,9.0,0.0,1960.0
3815,758601.0,8.0,55.0,9.0,30.0,1960.0
3816,758601.0,8.0,55.0,9.0,0.0,1960.0
3817,639748.0,1.0,1.0,0.0,0.0,1990.0
3818,59537.0,28.0,604.0,0.0,40.0,1960.0
3819,59537.0,28.0,604.0,0.0,40.0,1960.0
3820,59537.0,28.0,604.0,0.0,40.0,1960.0
3821,59537.0,28.0,604.0,0.0,0.0,1960.0
3822,59537.0,28.0,604.0,0.0,0.0,1960.0
3823,59537.0,28.0,604.0,0.0,40.0,1960.0
3824,59537.0,28.0,604.0,0.0,40.0,1960.0
3825,59537.0,28.0,604.0,0.0,40.0,1960.0
3826,59537.0,28.0,604.0,0.0,40.0,1960.0
3827,59537.0,28.0,604.0,0.0,40.0,1960.0
3828,59537.0,28.0,604.0,0.0,40.0,1960.0
3829,59537.0,28.0,604.0,0.0,40.0,1960.0
3830,59537.0,28.0,604.0,0.0,40.0,1960.0
3831,59537.0,28.0,604.0,0.0,40.0,1960.0
3832,59537.0,28.0,604.0,0.0,40.0,1960.0
3833,59537.0,28.0,604.0,0.0,40.0,1960.0
3834,59537.0,28.0,604.0,0.0,40.0,1960.0
3835,59537.0,28.0,604.0,0.0,40.0,1960.0
3836,59537.0,28.0,604.0,0.0,40.0,1960.0
3837,59537.0,28.0,604.0,0.0,40.0,1960.0
3838,59537.0,28.0,604.0,0.0,40.0,1960.0
3839,59537.0,28.0,604.0,0.0,40.0,1960.0
3840,59537.0,28.0,604.0,0.0,40.0,1960.0
3841,59537.0,28.0,604.0,0.0,40.0,1960.0
3842,59537.0,28.0,604.0,0.0,40.0,1960.0
3843,59537.0,28.0,604.0,0.0,40.0,1960.0
3844,59537.0,28.0,604.0,0.0,0.0,1960.0
3845,59537.0,28.0,604.0,0.0,0.0,1960.0
3846,761064.0,1.0,8.0,0.0,30.0,1950.0
3847,62860.0,2.0,6.0,0.0,20.0,1980.0
3848,62860.0,2.0,6.0,0.0,0.0,1980.0
3849,61938.0,22.0,380.0,0.0,30.0,1960.0
3850,61938.0,22.0,380.0,0.0,30.0,1960.0
3851,61938.0,22.0,380.0,0.0,50.0,1960.0
3852,61938.0,22.0,380.0,0.0,30.0,1960.0
3853,61938.0,22.0,380.0,0.0,50.0,1960.0
3854,61938.0,22.0,380.0,0.0,50.0,1960.0
3855,61938.0,22.0,380.0,0.0,30.0,1960.0
3856,61938.0,22.0,380.0,0.0,30.0,1960.0
3857,61938.0,22.0,380.0,0.0,30.0,1960.0
3858,61938.0,22.0,380.0,0.0,50.0,1960.0
3859,61938.0,22.0,380.0,0.0,50.0,1960.0
3860,61938.0,22.0,380.0,0.0,50.0,1960.0
3861,61938.0,22.0,380.0,0.0,30.0,1960.0
3862,61938.0,22.0,380.0,0.0,30.0,1960.0
3863,61938.0,22.0,380.0,0.0,30.0,1960.0
3864,61938.0,22.0,380.0,0.0,30.0,1960.0
3865,61938.0,22.0,380.0,0.0,50.0,1960.0
3866,61938.0,22.0,380.0,0.0,50.0,1960.0
3867,61938.0,22.0,380.0,0.0,30.0,1960.0
3868,61938.0,22.0,380.0,0.0,30.0,1960.0
3869,61938.0,22.0,380.0,0.0,30.0,1960.0
3870,61938.0,22.0,380.0,0.0,50.0,1960.0
3871,758453.0,14.0,25.0,0.0,20.0,1980.0
3872,758453.0,14.0,25.0,0.0,20.0,1980.0
3873,758453.0,14.0,25.0,0.0,20.0,1980.0
3874,758453.0,14.0,25.0,0.0,20.0,1980.0
3875,758453.0,14.0,25.0,0.0,20.0,1980.0
