,id,name,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
160,74970,Bob Wills,0.615705882,0.392088235,0.7463235290000001,127.47008819999999,-10.08123529,1,7,0.671264706,0.056613070999999994,0.22499705899999997,0.057744118,157598.4412,16.82352941,34
161,20403,Tennessee Ernie Ford,0.640071429,0.389346939,0.672471429,129.7547959,-11.52771429,1,7,0.72155102,0.015302047,0.153610204,0.101104082,168525.449,21.13265306,98
162,29334,Slim Whitman,0.518222222,0.254511111,0.5427777779999999,125.65100000000001,-15.35388889,1,2,0.882222222,0.0019281220000000002,0.2091,0.041622222,136939.1111,19.44444444,18
163,98189,Kitty Wells,0.601,0.215,0.601,120.023,-11.254000000000001,1,10,0.732,0.0,0.3225,0.02785,164133.5,44.0,4
164,126903,Cindy Walker,0.231,0.187,0.34,177.923,-14.619000000000002,1,5,0.7440000000000001,8.94e-06,0.365,0.037000000000000005,199933.0,12.0,2
165,143951,Faron Young,0.575833333,0.39983333299999996,0.746166667,132.567,-11.02733333,1,0,0.667666667,0.000120548,0.192033333,0.033533333,142703.6667,43.0,12
166,151431,Roger Miller,0.634375,0.368729167,0.766416667,132.602125,-14.113875,1,11,0.742291667,0.0030506970000000002,0.1677875,0.094816667,129063.125,38.25,48
167,189229,Lee Roy Parnell,0.72325,0.65025,0.71875,117.5745,-10.32575,1,7,0.267,5.1e-05,0.0947,0.0325,235513.0,36.0,8
168,190946,Lefty Frizzell,0.654932127,0.288664253,0.68859276,117.6458959,-12.64204525,1,4,0.746099548,0.005640214,0.161595023,0.035748416,162667.6154,9.954751131,221
169,200791,Waylon Jennings,0.5973056179999999,0.49151146100000004,0.638937978,114.47210109999999,-12.29962697,1,2,0.49300588799999995,0.08540917,0.22347056199999998,0.038269887999999995,178821.5101,30.61797753,445
170,341652,Roy Clark,0.4677,0.5807,0.7125,132.3571,-12.5481,1,0,0.24554179999999998,0.555000284,0.20828000000000002,0.04772,175186.6,24.2,20
171,396676,Randy Travis,0.606648936,0.435087234,0.545989362,120.5429149,-11.42855319,1,2,0.30926383,0.000169811,0.159676596,0.03258617,199922.4681,40.38297872,94
172,409954,Ray Price,0.4563,0.34649,0.582014286,106.5220429,-11.65675714,1,10,0.797057143,0.017995002,0.180967143,0.035648571000000004,179316.1857,19.11428571,140
173,410219,Merle Haggard,0.6523743320000001,0.41247058799999997,0.614502674,112.9729465,-12.648561500000001,1,2,0.515840642,0.016943263,0.184725668,0.043729412,185014.87699999998,33.02139037,187
174,477954,Moe Bandy,0.6235,0.525666667,0.787,124.60116670000001,-11.66425,1,5,0.49408333299999996,3.74e-06,0.163266667,0.041433332999999996,169243.6667,32.66666667,12
175,562030,Hawkshaw Hawkins,0.6555,0.491,0.9565,93.58,-13.5725,1,5,0.82,1.01e-05,0.11635,0.0535,128180.0,19.0,4
176,816890,Johnny Cash,0.619803442,0.449381159,0.6806623190000001,115.0377473,-11.59310417,1,10,0.6856368840000001,0.022646551,0.242242663,0.098216123,162279.2672,26.61413043,1104
177,903609,Jim Reeves,0.46863492100000004,0.225488889,0.414857143,99.42207937,-15.80220635,1,9,0.829095238,0.059362766,0.163847619,0.031534921,153825.9365,33.80952381,63
178,941579,Buck Owens,0.563857143,0.537714286,0.855142857,120.9101429,-7.731714286,1,9,0.401142857,0.000201843,0.125771429,0.031085714,146664.8571,47.57142857,14
179,947816,Hank Thompson,0.591483871,0.48116129,0.7098709679999999,121.6723548,-9.362290323,1,0,0.722193548,8.12e-06,0.15843548400000002,0.049280645,161246.12900000002,13.87096774,31
180,65397,Bobbie Gentry,0.5360714289999999,0.31607142899999996,0.6260476189999999,115.1494048,-14.03809524,1,7,0.681904762,0.007857300000000001,0.106085714,0.046142857,181455.6667,28.28571429,42
181,1433,Pam Tillis,0.5820000000000001,0.665545455,0.5723636360000001,119.21995449999999,-7.807909091,1,9,0.305218182,0.000593207,0.113945455,0.034663636,212133.2273,41.04545455,22
182,132449,Crystal Gayle,0.58075,0.3565875,0.430625,112.9335,-11.89775,1,6,0.6265,0.017499375,0.1618125,0.046525,185060.0,42.625,16
183,738674,Donna Fargo,0.655,0.449,0.488,97.98200000000001,-11.468,1,6,0.35700000000000004,0.0,0.49200000000000005,0.0277,151307.0,41.0,2
184,3256615,Jessie James Decker,0.396,0.8746666670000001,0.448666667,160.2763333,-2.008333333,1,6,0.150333333,0.000176667,0.1041,0.110166667,224946.6667,55.0,3
185,66429,Bobby Bare,0.575880952,0.370333333,0.687761905,112.5544048,-13.50266667,1,2,0.69297619,0.000492952,0.306671429,0.03897381,184511.7619,30.66666667,84
186,118189,Clay Walker,0.602833333,0.650083333,0.565055556,128.3103056,-8.859111111,1,7,0.131742222,5.479999999999999e-05,0.140438889,0.034230556,202519.9444,46.19444444,36
187,294085,Rodney Crowell,0.62925,0.459125,0.584875,122.49225,-12.437875,1,7,0.49625,0.005158945,0.1318625,0.0413875,232915.75,34.875,16
188,746387,Tracy Lawrence,0.626744186,0.54444186,0.48904651200000004,123.2803023,-9.04244186,1,6,0.324646512,0.000584854,0.18472093,0.02794186,200589.81399999998,43.90697674,43
189,188342,Freddy Fender,0.637153846,0.383153846,0.693153846,107.7676923,-9.642307692000001,1,10,0.706,0.023515384,0.231961538,0.041538462000000005,164746.3846,35.0,26
190,13384,Tanya Tucker,0.58719403,0.450492537,0.5847462689999999,103.1448209,-11.77585075,1,10,0.51940597,5.75e-06,0.162319403,0.041074627,199723.9104,35.28358209,67
191,133057,Jo Dee Messina,0.546571429,0.688761905,0.50752381,130.4498571,-6.988190476000001,1,0,0.244914286,3.68e-06,0.197742857,0.041990476,224139.0,49.38095238,21
192,162487,Dixie Chicks,0.5882549020000001,0.54977451,0.493039216,129.31784309999998,-7.2380588239999994,1,2,0.346602941,0.0007663969999999999,0.20022549,0.035772549,243739.0392,49.37254902,102
193,251206,Julie Roberts,0.6815,0.413,0.22399999999999998,130.0975,-8.6545,1,11,0.20199999999999999,0.0,0.11185,0.03155,239266.5,43.0,4
194,686560,Wynonna,0.6577,0.6076,0.6037,120.8396,-7.8434,1,11,0.43091599999999997,0.00036864300000000004,0.14931,0.0346,231696.0,40.6,20
195,106514,Boots Randolph,0.5660000000000001,0.6941666670000001,0.751833333,125.82216670000001,-10.2105,1,7,0.608,0.8775,0.08745,0.040183332999999995,154771.3333,17.16666667,12
196,392925,Zac Brown,0.5122,0.731,0.5328,133.9582,-5.8614,1,7,0.1676,1.4499999999999998e-05,0.2826,0.07257999999999999,294390.4,56.6,5
197,2702854,Scotty McCreery,0.5545555560000001,0.713333333,0.467,130.2272222,-5.977,1,10,0.203866667,1.09e-05,0.132644444,0.038922222,221783.6667,56.77777778,18
198,934069,Brenda Lee,0.5615652170000001,0.361913043,0.565695652,110.0129565,-9.488521739,1,8,0.675,0.000347152,0.195317391,0.045002174000000006,161988.9565,27.08695652,92
199,337271,Jessi Colter,0.612941176,0.40547058799999997,0.588588235,113.09382350000001,-11.47005882,1,10,0.466564706,0.004403934,0.193670588,0.035341176,177508.9412,27.76470588,34
200,749175,Skeeter Davis,0.502909091,0.281636364,0.614454545,97.59709091,-12.99009091,1,2,0.8059999999999999,0.001435125,0.20319090899999998,0.027836364,146136.9091,31.90909091,11
201,804289,Lynn Anderson,0.56725,0.43875,0.84175,124.21725,-12.152999999999999,1,0,0.2638,0.0,0.12465,0.030725,169923.5,41.5,8
202,37026,The Bellamy Brothers,0.66035,0.5205,0.76685,118.1202,-14.0129,1,7,0.08113200000000001,4e-05,0.12119500000000001,0.03481,215674.65,37.4,40
203,165818,Charley Pride,0.6046956520000001,0.493043478,0.7717826090000001,119.2963043,-11.29704348,1,4,0.655347826,0.001100609,0.21208260899999998,0.03306087,155994.1739,37.26086957,46
204,196248,Don Williams,0.6398433729999999,0.297,0.590228916,116.7208916,-17.80268675,1,7,0.6497590360000001,0.046986222,0.110840964,0.034159036000000004,190578.1325,37.19277108,83
205,300749,Sammy Kershaw,0.640733333,0.6276,0.687,130.8782,-9.1492,1,10,0.257526667,3.24e-06,0.102113333,0.030513332999999997,205544.3333,44.66666667,30
206,185615,Gary Stewart,0.661230769,0.423384615,0.602769231,105.9262308,-12.01638462,1,2,0.445853846,0.000877162,0.181461538,0.029415385,177757.9231,32.15384615,26
207,277764,Josh Turner,0.57452,0.72992,0.6342,131.107,-6.34316,1,6,0.287128,0.004818416,0.111424,0.042464,212011.72,55.76,25
208,385879,Radney Foster,0.6123333329999999,0.7483333329999999,0.693333333,128.033,-7.842333332999999,1,7,0.1397,8.5e-07,0.1497,0.0331,216786.6667,42.66666667,6
209,399659,The Mavericks,0.65895,0.60435,0.78465,121.65425,-9.67175,1,7,0.26321100000000003,0.001150994,0.21729,0.029495,222779.3,39.45,20
210,453908,Red Simpson,0.6868888890000001,0.623444444,0.8746666670000001,106.5421111,-8.808,1,0,0.711666667,4.34e-05,0.205777778,0.042677778,156601.4444,21.44444444,18
211,631078,David Ball,0.7052,0.545,0.6234,104.3244,-9.9164,1,0,0.23484000000000002,3.48e-05,0.16866,0.03474,199138.6,45.8,10
212,792370,Clint Black,0.626958904,0.536890411,0.562547945,117.2245342,-10.077013699999998,1,9,0.319684932,0.0004956369999999999,0.225569863,0.032824658,204850.3425,38.05479452,73
213,842269,Vern Gosdin,0.644611111,0.35572222200000003,0.500611111,107.46233329999998,-14.15905556,1,2,0.540444444,0.00033684199999999996,0.136316667,0.029355556,195165.9444,34.83333333,36
214,471156,Mickey Gilley,0.59245,0.44135,0.48995,110.1137,-11.39025,1,0,0.584225,0.023954881,0.19562000000000002,0.040035,184995.0,26.95,40
215,1002889,Crystal Shawanda,0.391,0.408,0.273,69.399,-7.0,1,7,0.594,0.0,0.309,0.0317,214080.0,45.0,2
216,764890,Ian Tyson,0.6745,0.4115,0.67175,121.43875,-14.22325,1,9,0.273,9.68e-05,0.15475,0.03585,235333.25,28.5,8
217,858710,Marty Robbins,0.578661922,0.33930177899999997,0.547684698,114.5748007,-11.80440569,1,4,0.79980427,0.008368442,0.183820641,0.040553025,180774.1922,25.2455516,281
218,669057,Dan Tyminski,0.578333333,0.41666666700000005,0.63,113.13433329999998,-11.07533333,1,5,0.524333333,0.0020425,0.107833333,0.028766667000000003,226537.6667,55.33333333,6
219,836017,Scott Nygaard,0.43799999999999994,0.584,0.8270000000000001,133.091,-12.989,1,7,0.7859999999999999,0.9620000000000001,0.11599999999999999,0.0323,212733.0,26.0,2
220,142050,Carlene Carter,0.6225,0.9265,0.847,158.7235,-5.2165,1,7,0.3995,1.78e-06,0.09685,0.03705,208453.0,46.5,4
221,163198,Carl Smith,0.720666667,0.437333333,0.949333333,102.4993333,-11.25766667,1,8,0.671333333,0.0,0.0808,0.0417,130102.0,26.33333333,3
222,243418,Wayne Hancock,0.603,0.293,0.556,135.16899999999998,-12.984000000000002,1,4,0.618,1.18e-06,0.109,0.0312,222467.0,43.0,2
223,251375,Johnny Paycheck,0.6633043479999999,0.44162318799999994,0.6575942029999999,118.2441739,-12.9945942,1,7,0.455344928,0.010692726999999999,0.175834783,0.045607246,186968.4638,31.94202899,69
224,334740,Ronnie Milsap,0.577818182,0.44115584399999996,0.516961039,117.4748831,-11.24809091,1,7,0.412441558,0.001166548,0.157644156,0.030197402999999998,213880.3247,34.84415584,77
225,46626,Beth Nielsen Chapman,0.465,0.39,0.126,138.221,-8.317,1,2,0.684,0.0,0.0944,0.0265,256733.0,39.0,2
226,3455945,Jillian Jacqueline,0.547,0.672,0.28300000000000003,155.791,-5.023,1,11,0.304,0.0,0.0996,0.0496,213133.0,58.0,1
227,3381566,Sarah Ross,0.721,0.9440000000000001,0.626,85.00200000000001,-5.982,1,8,0.013000000000000001,0.0,0.32,0.159,262760.0,52.0,1
228,237517,Lee Hazlewood,0.458742424,0.480393939,0.520887879,129.851303,-11.05668182,1,9,0.522742424,0.06889087099999999,0.16890303,0.040242424,200015.0758,29.90909091,66
229,44751,Steve Wariner,0.658354839,0.371193548,0.592806452,109.72045159999999,-14.261,1,1,0.297903226,2.2800000000000002e-05,0.107893548,0.029141935,215863.5806,32.77419355,31
230,214162,Vince Gill,0.557340909,0.47631818200000003,0.446863636,118.3655227,-10.92127273,1,2,0.47172727299999995,0.00048038599999999996,0.250611364,0.032593182000000005,230509.0455,46.93181818,44
231,789721,Earl Thomas Conley,0.6653770489999999,0.43342623,0.516557377,113.58077050000001,-12.42862295,1,7,0.42335541,0.000500938,0.16692623,0.028727869,210599.1311,30.45901639,61
232,794846,Eddie Rabbitt,0.641295455,0.495136364,0.649931818,114.7982045,-11.29534091,1,7,0.23361818199999998,0.001543965,0.11793181800000001,0.034256818,212212.9318,34.97727273,44
233,72716,The Kentucky Headhunters,0.581,0.693125,0.808625,134.829375,-11.00275,1,9,0.21811125,0.0040298370000000005,0.1674875,0.0328,208803.25,42.0,16
234,807489,Charlie Louvin,0.6295,0.501,0.7335,126.882,-9.882,1,7,0.7195,0.0,0.19005,0.05465,149373.5,23.5,4
235,179730,Charlie Rich,0.484541667,0.397791667,0.504708333,107.10504170000002,-11.95829167,1,2,0.747416667,0.013698683,0.1226375,0.032070833,173424.1667,34.83333333,48
236,334644,Jerry Reed,0.6327093020000001,0.6529488370000001,0.750534884,111.06876740000001,-11.32889535,1,7,0.556802326,0.202136615,0.208539535,0.10352558099999999,159110.5581,33.10465116,86
237,3347207,Luke Kaufman,0.519,0.955,0.621,174.59,-2.949,1,7,0.00473,5.18e-06,0.366,0.129,155376.0,46.0,2
238,248920,Sara Evans,0.5625,0.647833333,0.42016666700000005,133.636,-6.4313333329999995,1,8,0.145356667,0.0027950270000000003,0.142183333,0.0341,268246.6667,52.33333333,12
239,131178,James Burton,0.39299999999999996,0.727,0.257,148.65,-6.266,1,9,0.17300000000000001,0.705,0.175,0.0347,214400.0,28.0,2
240,186125,Mac McAnally,0.5865,0.4925,0.4035,73.7565,-8.892999999999999,1,6,0.3165,0.0,0.1665,0.03345,196493.0,36.5,4
241,387352,Norman Blake,0.524285714,0.354857143,0.756857143,109.47428570000001,-14.412,1,6,0.8362857140000001,0.276277143,0.171042857,0.034,197430.5714,33.0,14
242,578031,The Statler Brothers,0.631702703,0.44594594600000004,0.733581081,109.7152027,-12.03354054,1,8,0.606905405,0.000399616,0.23210270300000002,0.059437838,162876.8108,29.16216216,74
243,106916,Chris Cagle,0.541785714,0.702571429,0.549785714,142.1819286,-6.242999999999999,1,6,0.23633571399999997,1.87e-07,0.156821429,0.037378571,245327.5,46.0,28
244,107466,Chris LeDoux,0.614146341,0.485,0.659121951,114.2009634,-12.43737805,1,0,0.336889512,0.000265853,0.166673171,0.050729268,195482.7195,31.64634146,82
245,1449541,Jerrod Niemann,0.7066363640000001,0.6987272729999999,0.645272727,121.0477273,-6.493181817999999,1,9,0.34255909100000004,1.91e-05,0.23718181800000002,0.059227273,199459.1818,52.18181818,11
246,407300,Mel Tillis,0.65,0.430333333,0.713666667,117.52133329999998,-13.017000000000001,1,7,0.515333333,0.000507333,0.12846666699999998,0.031933333,178164.6667,32.66666667,6
247,503242,Miranda Lambert,0.529267606,0.697760563,0.488464789,130.6246056,-5.489422535,1,0,0.190450704,0.0008151339999999999,0.171849296,0.038907042,219751.1549,52.74647887,71
248,732652,Kellie Pickler,0.577833333,0.7536666670000001,0.391166667,128.4153333,-4.9895,1,9,0.23276666699999998,0.0,0.08816666699999999,0.042816667,247464.5,46.66666667,12
249,12180,Trace Adkins,0.564018868,0.7688490570000001,0.582528302,119.00635849999999,-5.652811321000001,1,7,0.156672075,0.005547624,0.198683019,0.042571698,229296.3396,50.24528302,53
250,1009342,Jake Owen,0.55818,0.78842,0.5623199999999999,124.42263999999999,-4.64396,1,7,0.21125839999999999,0.00024473400000000003,0.202796,0.042242,199584.06,54.64,50
251,1028746,Colt Ford,0.630060606,0.7057575759999999,0.630242424,130.46912120000002,-6.564969697,1,7,0.151553333,1.54e-06,0.157860606,0.08400606099999999,229733.6364,52.06060606,33
252,99753,Connie Smith,0.509571429,0.377761905,0.63652381,111.4254762,-10.06261905,1,9,0.677761905,6.14e-05,0.12493333300000001,0.030380952000000003,146906.5238,27.0,21
253,232701,Jeannie C. Riley,0.7959999999999999,0.502,0.9405,121.9665,-12.107000000000001,1,4,0.601,0.0,0.08295,0.04335,194457.5,51.5,4
254,780451,Conway Twitty,0.578134921,0.36414285700000004,0.5974714289999999,104.1181905,-13.947000000000001,1,9,0.558188889,0.008698944,0.158859524,0.044812698,178023.9048,32.1031746,126
255,207127,Ricky Van Shelton,0.598441176,0.44679411799999996,0.538323529,110.8943824,-10.74541176,1,7,0.48635294100000004,0.000216246,0.161102941,0.028905882,193031.8235,29.44117647,68
256,637150,David Frizzell,0.624,0.4376,0.733,116.8844,-12.4524,1,7,0.4288,0.0,0.2668,0.13699999999999998,232317.0,50.2,5
257,2674420,Sam Hunt,0.606166667,0.655791667,0.571291667,115.12533329999998,-6.031375,1,9,0.28125791699999997,0.0,0.21128333300000002,0.055525,207118.1667,64.25,48
258,3288126,Chase Bryant,0.566333333,0.736,0.54,118.64633329999998,-5.126666667,1,1,0.091266667,0.0,0.078633333,0.045233333,222311.0,51.66666667,6
259,124825,Cory Morrow,0.601166667,0.744833333,0.638,115.53366670000001,-4.795833333,1,7,0.17119183300000002,0.00033571699999999997,0.139316667,0.0318,243332.6667,36.16666667,12
260,2003453,Josh Abbott Band,0.532222222,0.664555556,0.41811111100000004,133.12333329999998,-5.9584444439999995,1,2,0.227588889,1.85e-06,0.14222222199999998,0.034466667,227045.5556,51.44444444,9
261,130037,Cross Canadian Ragweed,0.498307692,0.7168461540000001,0.528461538,112.214,-7.127923077,1,7,0.251799231,0.00048447599999999996,0.32629230800000003,0.052569230999999994,269192.0,44.61538462,26
262,750131,Terri Clark,0.627375,0.75975,0.669,123.01025,-5.7995,1,10,0.1511375,0.0,0.1617,0.0341,198073.25,40.875,16
263,939033,Sunny Sweeney,0.547,0.805,0.557,110.027,-4.34,1,8,0.0393,1.75e-05,0.332,0.0293,215333.0,43.0,2
264,347741,Rebecca Lynn Howard,0.612,0.461,0.23199999999999998,134.281,-5.6979999999999995,1,7,0.0441,0.0,0.10300000000000001,0.0317,238573.0,36.0,2
265,676818,Darryl Worley,0.545333333,0.6365,0.39433333299999995,125.9455,-7.024166667,1,7,0.09605,2.01e-05,0.107266667,0.03125,257952.1667,45.16666667,12
266,837946,Juice Newton,0.47266666700000004,0.484833333,0.5775,131.2954167,-11.15716667,1,7,0.36493333299999997,0.00215936,0.138508333,0.03355,227917.75,39.75,24
267,36312,Shooter Jennings,0.40666666700000004,0.7413333329999999,0.599,132.62166670000002,-6.527333333,1,0,0.003556667,0.07200000000000001,0.315,0.035366667000000004,349057.6667,54.0,3
268,593129,Tim O'Brien,0.48666666700000005,0.648666667,0.794,173.253,-8.915333333,1,7,0.568,1.49e-05,0.34866666700000004,0.210133333,218333.6667,46.33333333,3
269,220946,David Houston,0.282,0.284,0.3435,106.9425,-13.5495,1,8,0.879,5e-06,0.12300000000000001,0.0357,175200.0,34.5,4
270,185669,Mac Davis,0.5479999999999999,0.431444444,0.7361111109999999,97.18966667,-15.11355556,1,2,0.26541111100000003,0.000306936,0.166533333,0.058366667000000004,212006.0,32.55555556,18
271,9437,SHeDAISY,0.4844,0.6592,0.5324,134.7296,-5.8116,1,10,0.218,0.0,0.10455999999999999,0.0384,215629.2,37.6,10
272,2701931,Jana Kramer,0.484,0.672666667,0.379666667,153.767,-4.178666667,1,0,0.19543333300000001,5e-06,0.193333333,0.037066667000000005,212764.3333,51.0,6
273,202033,Tony Trischka,0.392,0.9420000000000001,0.5820000000000001,174.31099999999998,-8.62,1,9,0.158,4.48e-05,0.802,0.5589999999999999,221827.0,51.0,1
274,1973181,William Michael Morgan,0.512,0.545,0.34600000000000003,83.94,-10.154,1,2,0.111,0.0017699999999999999,0.135,0.0294,201533.0,54.0,2
275,2564904,Canaan Smith,0.5589999999999999,0.7659999999999999,0.723,145.26,-5.056,1,11,0.0107,6.979999999999999e-05,0.19399999999999998,0.0295,203053.0,63.0,2
276,554804,The Wreckers,0.5135,0.6995,0.498,164.104,-5.3025,1,6,0.0377,0.0,0.05645,0.0273,210883.0,49.5,4
277,267435,Di脙鲁medes D脙颅az,0.634875,0.5575,0.88475,151.180625,-8.741,1,7,0.404625,0.0,0.0862,0.1114375,286130.125,46.625,8
278,286530,Jessica Andrews,0.46299999999999997,0.674,0.259,84.039,-5.422000000000001,1,7,0.0115,0.0,0.12300000000000001,0.0319,255234.0,55.0,2
279,352999,K.T. Oslin,0.631555556,0.34266666700000004,0.49522222200000005,104.90522220000001,-12.22433333,1,0,0.348777778,0.001840831,0.115566667,0.032022222,244395.4444,32.77777778,18
280,368112,Martina McBride,0.5293870970000001,0.543193548,0.407741935,119.9396452,-7.354290323,1,1,0.43107096799999994,1.6800000000000002e-05,0.232432258,0.033480645,233146.1935,49.32258065,31
281,770853,The Kendalls,0.586,0.6325,0.8835,153.519,-7.2295,1,6,0.7335,0.0,0.0674,0.03185,149560.0,40.5,4
282,184814,Don Gibson,0.5851666670000001,0.37858333299999997,0.6719166670000001,106.75366670000001,-13.0455,1,9,0.756916667,0.037207917,0.183858333,0.035558333,153831.25,27.16666667,24
283,129945,Larry Gatlin,0.512,0.425,0.501,102.141,-9.2245,1,2,0.732,0.0,0.1935,0.0478,159200.0,26.5,2
284,896041,Mike Reid,0.57,0.682,0.915,154.293,-12.550999999999998,1,4,0.609,1.04e-06,0.205,0.0294,190467.0,31.0,2
285,190632,Dottie West,0.506133333,0.42566666700000005,0.551653333,106.45306670000001,-12.54846667,1,4,0.403413333,0.00010692299999999999,0.17187333300000002,0.09628666699999999,168092.8,33.93333333,15
286,23411,Shelly West,0.6005,0.46,0.6075,106.1975,-11.003,1,7,0.4135,0.0,0.1475,0.05345,183853.5,52.0,4
287,868456,Melba Montgomery,0.60025,0.344,0.563,122.81299999999999,-9.2435,1,7,0.59225,2.65e-06,0.1864,0.029025,142336.75,30.5,8
288,163577,Doug Kershaw,0.621,0.682,0.611,96.90333333,-6.236333332999999,1,2,0.273,0.0,0.531,0.0314,172195.6667,31.33333333,3
289,358528,Rick Trevino,0.6045,0.63725,0.563,131.2,-8.22475,1,7,0.12765,4.55e-05,0.21600000000000003,0.02915,196129.75,37.0,8
290,3567510,Midland,0.637714286,0.778428571,0.743,116.56657140000002,-5.5998571429999995,1,4,0.126528571,9.77e-06,0.297142857,0.031542857,199637.7143,61.42857143,14
291,201716,Ty Herndon,0.6024,0.6409999999999999,0.5186,126.4952,-7.2426,1,7,0.25256,0.0,0.1674,0.02808,223712.2,40.4,10
292,350585,Pirates of the Mississippi,0.375,0.243,0.42100000000000004,201.71200000000002,-17.187,1,4,0.609,0.0,0.12300000000000001,0.0341,241867.0,48.0,2
293,153519,Earl Scruggs,0.56285,0.37285999999999997,0.71245,122.34926000000002,-12.03174,1,5,0.652832,0.052018447999999995,0.23727199999999998,0.039225,153582.88,10.38,100
294,221603,John Hartford,0.5464137929999999,0.361158621,0.626,121.7494483,-15.16624138,1,7,0.707275862,0.11739362099999999,0.174541379,0.07867241400000001,178876.3448,27.75862069,58
295,81561,Keith Whitley,0.66375,0.3632,0.454075,109.884725,-13.3644625,1,4,0.5652524999999999,0.017108902,0.136685,0.03059,208281.9,36.3,80
296,383853,Neal McCoy,0.6852,0.7752,0.8152,126.3676,-6.8338,1,4,0.17092000000000002,1.11e-05,0.1582,0.0366,197021.4,51.2,10
297,749273,Paul Overstreet,0.6142,0.5008,0.66,121.7922,-13.8342,1,8,0.299896,0.004882,0.09336,0.034260000000000006,213781.6,35.2,10
298,1599476,Easton Corbin,0.62575,0.65875,0.484825,134.208625,-6.212375,1,5,0.1587,1.83e-06,0.1606125,0.0315125,201838.5,54.625,16
299,3513172,Buddy Brown,0.523,0.722,0.501,160.066,-6.205,1,7,0.0507,0.0,0.0884,0.0544,189747.0,56.0,2
300,144349,Ed Bruce,0.552,0.415,0.701,78.012,-12.569,1,9,0.616,0.008790000000000001,0.34299999999999997,0.0297,191360.0,37.0,2
301,956675,Darius Rucker,0.5789629629999999,0.733074074,0.589444444,128.45896299999998,-5.755851852,1,9,0.15560222199999998,0.0,0.17762963,0.035822222,218339.7407,57.55555556,27
302,796741,Eddy Arnold,0.45956,0.24184,0.4636,111.46956000000002,-13.69452,1,9,0.8665200000000001,0.000282618,0.147124,0.030624000000000002,154832.04,24.4,50
303,14651,Patsy Cline,0.506728682,0.19601782899999998,0.5310310079999999,111.412062,-15.83851938,1,7,0.8599147290000001,3.43e-05,0.197673643,0.036745736,157555.5116,30.15503876,129
304,198783,Johnny Horton,0.622935484,0.467596774,0.7648548390000001,116.98498390000002,-13.03329032,1,4,0.667887097,2.02e-05,0.209603226,0.05225,150689.6774,26.74193548,124
305,253296,Leroy Van Dyke,0.601333333,0.535666667,0.961,134.9486667,-10.87433333,1,10,0.6166666670000001,5.720000000000001e-05,0.21633333300000002,0.037666667,149767.3333,40.33333333,6
306,650525,George Morgan,0.5242,0.2066,0.3952,96.6168,-13.3306,1,0,0.8618,8.94e-06,0.15406,0.03366,142266.6,17.6,5
307,117844,"Hank Williams, Jr.",0.61872119,0.5316,0.650446097,116.38724540000001,-11.89030483,1,2,0.23515754600000002,0.00091504,0.156217844,0.043622677,201087.342,35.99256506,269
308,147306,Eddy Raven,0.830333333,0.516333333,0.924666667,115.82966670000002,-12.96566667,1,9,0.1871,3.68e-06,0.065233333,0.035966667,172671.3333,33.66666667,6
309,763831,Bob Luman,0.639,0.555666667,0.748,113.35233329999998,-10.700999999999999,1,8,0.715,0.07933333299999999,0.354333333,0.045733333,171737.6667,34.33333333,6
310,82742,Iris DeMent,0.609363636,0.317781818,0.584363636,126.8036364,-10.84645455,1,0,0.606545455,0.000171108,0.149627273,0.033772727,197027.3636,41.81818182,22
311,200775,Ernest Tubb,0.710615385,0.403923077,0.785076923,125.256,-12.59992308,1,0,0.691384615,6.879999999999999e-05,0.1786,0.039930769,160582.0769,39.30769231,13
312,83106,Charlie Walker,0.5725,0.5755,0.93,168.84400000000002,-9.8695,1,5,0.6865,0.0,0.184,0.04125,144200.0,20.0,4
313,169536,Ferlin Husky,0.6015,0.419,0.7615,151.6155,-11.1395,1,4,0.6835,7.3e-06,0.1885,0.0383,146160.0,35.0,4
314,198901,Webb Pierce,0.590875,0.40875,0.781875,108.822875,-10.49625,1,4,0.781875,0.0023243870000000002,0.248525,0.0311375,140295.75,24.375,16
315,309839,Justin Tubb,0.7440000000000001,0.475,0.882,103.72,-13.161,1,0,0.9259999999999999,0.00011599999999999999,0.221,0.0445,125727.0,37.0,2
316,314346,Little Jimmy Dickens,0.615722222,0.473388889,0.822833333,140.80366669999998,-9.8215,1,4,0.7857222220000001,0.00021136,0.24256111100000002,0.058633332999999996,156227.3333,7.444444444,36
317,536035,Buddy Emmons,0.41366666700000004,0.304066667,0.47466666700000004,108.133,-16.074,0,7,0.684,0.4582,0.173466667,0.046833333,163240.0,15.0,6
318,549797,Hank Williams,0.598928177,0.27066961300000003,0.650917127,127.0412652,-12.62264641,1,4,0.84410221,0.000779645,0.17220055199999998,0.036300552,162464.44199999998,30.85635359,181
319,662800,Hank Snow,0.573133333,0.45406666700000003,0.703533333,115.59553329999999,-11.99386667,1,9,0.7585333329999999,0.127008456,0.186433333,0.03536,152554.9333,20.93333333,30
320,516706,Tommy Collins,0.615,0.653,0.961,112.899,-9.015,1,2,0.626,0.0,0.363,0.0323,119267.0,21.0,2
321,791480,Exile,0.7401,0.4822,0.7723,123.8727,-13.1933,1,0,0.20711,0.000145779,0.158,0.061579999999999996,219761.5,39.4,20
